"","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","zipcode","yr_old","renovated_status"
"2090",1025,3,2,2640,8000,1,0,3,4,9,1320,1320,98040,61,0
"2091",398.5,NA,1,1200,15960,2,0,0,3,6,1200,0,98125,76,0
"2092",700,2,2,1850,4945,2,0,2,4,7,1850,0,98126,114,1
"2093",248,5,2,1510,9078,1,0,0,NA,7,1510,0,98168,62,0
"2094",800,NA,2,2130,2800,1,0,0,5,7,1070,1060,98103,99,0
"2095",383,4,2,2640,8055,2,0,0,3,9,2640,0,98092,17,0
"2096",688,4,3,3000,4000,2,0,NA,3,8,1970,1030,98144,108,1
"2097",521,3,2,1870,5455,1,0,0,5,7,1060,810,98125,95,0
"2098",365,2,1,990,9223,1,0,0,3,7,990,0,98125,72,0
"2099",491,3,2,2005,7000,1,0,0,3,7,1605,400,98122,41,0
"2100",643,3,3,2030,7700,1,0,0,5,8,1400,NA,98008,56,0
"2101",279,3,2,1500,7350,1,NA,0,2,7,1060,440,98023,42,0
"2102",583.5,4,1,1530,3900,2,0,0,4,7,1530,0,98107,113,0
"2103",310,3,2,NA,3600,2,0,0,3,7,1990,0,98038,17,0
"2104",310,3,2,1420,7650,1,0,0,4,7,1100,320,98056,37,0
"2105",280,NA,1,1400,13975,1,0,0,4,6,1400,0,98198,65,0
"2106",272,NA,2,1870,5692,2,0,0,3,7,1870,0,98058,17,0
"2107",870,4,3,3040,36246,2,0,0,3,9,2680,360,98074,98,1
"2108",307,3,2,1790,7259,1,0,0,3,7,1390,400,98058,41,0
"2109",490,2,2,1590,4500,1,0,0,4,7,920,670,NA,75,0
"2110",399.95,3,2,2050,9396,1,0,0,NA,7,1170,880,98155,61,0
"2111",1635,5,4,4220,26784,1,0,0,3,10,2110,2110,98004,63,1
"2112",989,5,4,4030,13474,2,0,0,3,11,4030,0,98075,21,0
"2113",264.95,4,2,1770,9011,1,0,0,5,7,1050,720,98042,38,0
"2114",491.5,4,3,2100,7236,1,0,0,3,8,1400,700,98034,42,0
"2115",345,3,2,2120,15003,2,0,0,3,7,2120,0,98059,37,0
"2116",339.9,4,2,2600,18042,1,0,0,4,8,2020,580,98092,52,0
"2117",852,3,3,2400,4000,2,0,0,3,7,1860,540,98102,116,0
"2118",585,5,4,3180,40946,1,NA,3,3,7,1690,1490,98075,53,0
"2119",723,4,2,2790,8793,1,0,0,4,8,1640,1150,98006,44,0
"2120",594,3,2,2080,70567,2,0,0,3,8,2080,0,98072,31,0
"2121",405,2,2,1370,4102,NA,0,0,4,7,1370,0,98033,34,0
"2122",725.5,4,2,2790,74495,2,0,0,3,9,2790,0,98053,24,0
"2123",800,2,1,1740,5719,1,0,0,3,8,1740,0,NA,66,0
"2124",1325,3,4,NA,76665,1,0,2,4,10,3810,2590,98177,55,0
"2125",180.5,NA,2,1800,8518,2,0,0,3,7,1800,0,98030,25,0
"2126",325,3,2,1800,8518,2,0,0,3,7,1800,0,98030,25,0
"2127",235,3,2,1190,7280,1,0,0,4,7,NA,0,98092,53,0
"2128",330,2,1,860,8308,1,0,0,4,7,860,0,NA,73,0
"2129",678.5,3,2,2460,6600,1,0,2,4,8,1370,1090,98136,69,0
"2130",463,4,2,1980,6660,2,0,0,4,7,1980,0,98034,47,0
"2131",250,2,1,670,4640,1,0,0,3,6,670,0,98106,78,0
"2132",655,3,2,1410,4800,2,0,0,4,8,1410,0,98118,94,0
"2133",239.9,4,2,1860,7000,1,0,0,3,8,1120,740,98023,42,0
"2134",185,3,1,980,9135,1,0,0,3,7,980,0,98001,66,0
"2135",1735,4,2,3040,5000,2,0,3,4,9,2080,960,NA,95,0
"2136",251.7,3,2,1810,11800,1,0,0,3,7,1240,570,98178,44,0
"2137",400,4,2,1560,8250,1,0,0,3,8,1320,240,98177,57,0
"2138",735,4,NA,2100,7960,1,0,0,3,8,1340,760,98004,66,0
"2139",1700,5,2,2500,15250,2,1,4,5,8,2500,0,98008,79,0
"2140",82.5,2,1,520,22334,1,0,0,2,5,520,0,NA,70,0
"2141",765,4,4,3010,7221,2,0,0,3,10,3010,0,98075,17,0
"2142",292.5,4,2,2140,8162,1,0,0,3,7,1420,720,98023,53,0
"2143",270,3,2,2390,7000,1,0,0,4,7,1990,400,98058,51,0
"2144",415,2,1,1510,6807,1,0,0,3,7,1090,420,98133,82,0
"2145",950,4,2,2210,19025,1,0,0,4,7,1460,750,98004,69,NA
"2146",353,3,3,2170,8396,2,0,0,3,7,2170,0,98038,26,0
"2147",670.95,3,2,1790,2375,3,0,0,NA,8,1790,0,98107,14,0
"2148",280.95,3,2,1390,8700,1,0,3,NA,7,840,550,98055,109,0
"2149",585,3,2,1850,7735,1,0,0,4,8,1850,0,98027,38,0
"2150",525,2,2,1480,43645,1,0,0,3,8,NA,0,98027,47,1
"2151",605,3,2,1850,8823,1,0,0,4,8,1370,480,98008,48,0
"2152",1010,4,4,3350,3752,2,0,0,3,9,2550,800,98117,NA,0
"2153",245.99,3,1,1040,8410,1,0,0,3,7,1040,0,98188,79,1
"2154",535,4,2,2810,12607,2,0,0,3,10,2810,0,98058,36,0
"2155",410,1,2,1010,5750,1,0,0,3,7,1010,0,98136,110,1
"2156",550,3,NA,2250,7752,2,0,0,4,8,2250,0,98011,33,0
"2157",665,3,2,1800,8000,1,0,0,3,8,1800,0,98008,49,0
"2158",455,3,1,2400,NA,1,0,0,4,7,1890,510,98028,81,0
"2159",440,4,1,1780,4000,2,NA,0,3,7,1780,0,98103,99,0
"2160",332,3,2,2120,14915,1,0,0,3,9,1720,400,NA,42,0
"2161",280,3,2,1860,6607,NA,0,0,3,7,1860,0,98023,32,0
"2162",570,3,4,1460,1021,2,0,0,3,8,1150,310,98122,15,0
"2163",250,3,1,1230,10350,1,0,0,4,7,1230,0,NA,64,0
"2164",238,2,1,1088,8453,1,0,0,NA,6,1088,0,98001,69,1
"2165",265,3,1,800,5760,1,0,0,3,6,700,100,98155,72,0
"2166",306,3,1,1190,10350,1,0,0,4,7,1190,0,98028,62,0
"2167",345,5,3,1940,4182,1,0,0,3,7,1240,700,98056,19,0
"2168",765,4,2,3300,10764,1,0,0,4,9,1720,1580,98177,50,0
"2169",346.3,4,2,2590,11018,2,0,0,3,8,2590,0,98092,23,0
"2170",342.5,3,2,2080,11375,1,0,0,3,8,NA,0,98022,19,0
"2171",501,4,2,NA,5439,2,0,0,3,7,2680,0,98011,21,0
"2172",270,3,2,1670,8364,1,0,0,4,7,1300,370,98042,31,0
"2173",638,3,1,1830,4400,2,0,0,4,8,1720,110,98122,91,0
"2174",460,3,2,1400,2003,1,0,0,4,8,700,700,98119,113,1
"2175",760,4,2,2770,8521,1,0,0,4,7,1470,1300,98004,68,0
"2176",1085,3,2,3630,11019,1,0,0,4,9,2150,1480,98040,49,0
"2177",234,3,1,1040,NA,1,0,0,3,6,1040,0,98019,38,0
"2178",1650,3,NA,2690,8890,2,1,4,4,10,2690,0,98006,46,1
"2179",488,5,2,NA,5000,2,0,0,4,7,2020,0,98117,83,0
"2180",1550,5,2,2450,20805,2,0,0,4,9,2450,0,98004,58,0
"2181",499,4,NA,2030,12675,2,0,0,3,7,2030,0,98177,39,0
"2182",150,3,1,1450,6776,1,0,0,3,7,NA,0,98178,69,0
"2183",333,4,2,2400,7270,2,0,0,3,8,2400,0,98003,28,0
"2184",700,4,3,NA,8625,1,0,1,4,8,1860,1010,98155,62,0
"2185",275,4,1,1340,22500,2,0,0,3,7,1340,0,98168,95,0
"2186",330,3,2,1680,11312,1,0,0,3,7,1080,600,98146,62,0
"2187",360,4,2,1850,8827,1,0,0,3,7,1850,0,98155,52,0
"2188",467,3,1,1220,8040,2,0,0,3,7,1220,0,98125,56,0
"2189",568,3,2,2320,57063,1,0,0,4,9,1790,530,98074,42,0
"2190",605,5,2,3220,9603,2,0,0,3,8,3220,0,98052,49,0
"2191",750,4,NA,3190,9023,2,0,0,3,9,3190,0,98075,16,0
"2192",760,3,3,3530,69834,2,0,0,3,10,3530,0,98053,27,0
"2193",265,3,2,2050,10519,1,0,0,3,7,1240,810,98058,42,0
"2194",490,3,2,1720,12540,1,0,0,4,7,1720,0,98006,65,0
"2195",360,4,2,2850,4650,2,NA,0,3,8,2850,0,98038,17,0
"2196",311.75,4,2,2270,12000,1,0,0,4,7,1290,980,98023,45,0
"2197",399,3,2,1880,12473,1,0,0,3,8,1420,460,98028,63,NA
"2198",347,4,2,2770,9751,NA,0,0,3,8,2770,0,98042,32,0
"2199",1680,4,4,4490,34982,2,0,0,3,12,4490,0,98005,23,0
"2200",585,4,2,3110,6479,2,0,0,3,9,3110,0,98065,16,0
"2201",340,4,2,2360,7475,2,0,0,3,8,2360,0,98031,29,0
"2202",612,3,2,2180,5496,2,0,0,NA,8,2180,0,98029,27,0
"2203",230,2,2,1910,3376,2,0,0,3,NA,1910,0,98038,41,0
"2204",604,4,2,NA,7753,2,0,0,3,9,2260,0,98029,32,0
"2205",250,3,2,1770,8868,1,NA,0,4,7,1770,0,98002,62,0
"2206",258.5,3,2,1460,7930,1,0,0,3,7,1460,0,98038,NA,0
"2207",783,4,3,2080,5000,1,0,0,5,8,1470,610,NA,81,0
"2208",1050,5,NA,2960,7680,1,0,2,5,8,1550,1410,98199,63,0
"2209",760,4,2,3220,4031,2,0,0,3,9,3220,0,98033,19,0
"2210",276,3,1,1140,5000,1,0,0,3,7,1140,0,98106,NA,0
"2211",550,4,2,1660,12377,1,0,0,3,8,1660,0,98008,55,0
"2212",398,4,1,1430,6240,2,0,0,5,7,1430,0,NA,68,0
"2213",775,3,3,1820,4300,2,0,0,4,8,1620,200,98107,107,1
"2214",1027.5,4,3,3540,10202,2,0,0,3,8,NA,820,98006,33,0
"2215",327,4,1,1620,6000,2,0,0,5,7,1620,0,98055,116,0
"2216",564.5,4,3,3100,14568,2,0,0,3,8,3100,0,98019,26,0
"2217",782,4,2,1500,6820,2,0,0,5,7,1500,0,NA,116,0
"2218",398,4,2,2820,5510,2,0,0,3,NA,2820,0,98038,16,0
"2219",257,3,2,1850,10920,2,0,0,3,6,1850,0,98034,106,0
"2220",235,4,2,1570,9415,2,0,0,4,7,NA,0,98092,37,0
"2221",453,4,NA,2300,37533,1,0,3,5,8,1550,750,98070,42,0
"2222",535,2,1,920,9000,1,0,0,1,6,920,0,98033,67,0
"2223",275,3,2,1600,7000,2,0,0,4,8,1600,0,98038,28,0
"2224",665,3,NA,2630,10047,2,0,0,3,9,2630,0,98027,25,0
"2225",670,4,3,3020,13530,1,0,0,4,8,1540,1480,98052,44,0
"2226",465,3,2,1490,10757,1,0,0,3,7,1060,430,98034,NA,0
"2227",210,3,2,1160,NA,1,0,0,5,7,1160,0,98042,51,0
"2228",265,4,2,2040,4443,2,0,0,3,8,2040,0,98092,20,0
"2229",426,2,2,1550,2657,2,0,0,4,8,1550,0,98033,34,0
"2230",529.219,4,2,1990,7610,1,0,0,4,8,1290,700,98008,55,0
"2231",600,3,2,NA,46609,2,0,0,4,7,1440,460,98072,52,0
"2232",875,5,4,3840,8279,2,0,0,3,9,3840,0,98074,20,0
"2233",608,4,3,2400,7680,1,0,0,3,7,1200,1200,98199,65,0
"2234",220,3,1,1660,21514,1,0,0,4,7,1660,0,98022,48,0
"2235",1760,4,5,6055,21630,1,0,3,4,12,3555,2500,98006,25,0
"2236",295.45,3,2,2030,17120,1,0,2,4,8,1890,140,98092,55,0
"2237",315,2,1,840,5087,1,0,0,3,7,840,0,98118,96,0
"2238",205,4,2,1450,8175,1,0,0,4,7,1450,0,98031,54,0
"2239",310,3,2,1460,9908,1,0,0,3,7,1460,0,98148,69,0
"2240",1000,5,1,2010,5210,2,0,0,3,9,1890,120,98119,94,0
"2241",525,4,2,2910,7631,2,0,2,3,9,2910,0,98038,15,0
"2242",284,4,2,1880,8800,1,0,0,3,7,1130,750,98168,61,0
"2243",510,3,2,2170,26460,1,0,0,3,8,1450,720,98074,35,0
"2244",405,2,1,1260,4377,1,0,0,4,7,1260,0,98103,74,0
"2245",509.95,3,2,1970,9153,2,0,0,3,8,1970,0,98028,14,0
"2246",600,4,2,2090,45738,2,0,0,3,8,2090,0,98053,34,0
"2247",990,4,4,3450,4940,2,0,0,3,10,2570,880,98103,15,0
"2248",280.005,3,2,1130,7200,1,0,0,3,7,1130,0,98178,67,0
"2249",700,3,2,2600,7668,1,0,0,4,8,1300,1300,98010,53,0
"2250",330,3,1,1030,7620,1,0,0,3,7,1030,0,98126,68,0
"2251",340,2,1,1700,6718,1,0,2,3,7,1230,470,98198,65,0
"2252",468,2,2,1480,2167,2,0,0,3,8,1390,90,98052,14,0
"2253",1339,4,2,4250,19387,2,0,2,4,9,3260,990,98040,NA,0
"2254",515,3,2,1600,20873,1,0,0,3,8,1600,0,98006,66,0
"2255",245,4,2,1870,8750,1,0,2,3,7,1870,0,98022,44,0
"2256",265,3,2,1440,7741,1,0,NA,4,7,1000,440,98031,38,0
"2257",372.4,3,2,2720,11937,2,0,0,3,9,2720,0,98031,31,0
"2258",390,3,2,1240,8410,1,0,0,5,6,1240,0,98155,73,0
"2259",208,3,1,1020,6120,1,0,0,4,7,1020,0,98002,54,0
"2260",273,2,0,1180,7750,1,0,0,4,6,590,590,98155,76,0
"2261",455,5,4,3080,7759,2,0,0,3,8,2310,770,98019,18,0
"2262",270,4,2,1750,NA,2,0,0,3,7,1750,0,98023,33,0
"2263",618,4,2,2530,8736,1,0,0,4,7,1210,1320,98008,63,NA
"2264",213.55,NA,2,1580,8541,2,0,0,3,7,1580,0,98001,31,0
"2265",210,5,2,2340,9148,2,0,0,3,7,2340,0,NA,64,0
"2266",2750,5,4,6300,16065,NA,0,1,3,12,4360,1940,98004,17,0
"2267",403.5,4,3,2400,3844,1,0,0,5,7,1200,1200,98133,47,0
"2268",235,3,2,1300,7600,1,0,0,4,7,1300,0,98022,58,0
"2269",287.5,3,2,1760,7147,1,0,0,4,6,880,880,98055,85,0
"2270",546.8,4,2,1520,5910,1,0,0,3,7,1020,500,98115,75,0
"2271",183,3,2,1070,8100,1,0,0,4,6,1070,0,98002,64,0
"2272",560,3,2,2560,216777,1,0,0,3,8,2560,0,98092,35,0
"2273",299.5,3,1,1280,6726,1,NA,0,3,6,1280,0,98144,63,0
"2274",610,4,2,1660,7350,1,0,0,3,8,1660,0,98008,56,1
"2275",288.35,3,2,1860,7963,1,0,0,3,7,1200,660,98188,58,0
"2276",500,2,1,950,4500,1,NA,2,3,7,850,100,98103,95,0
"2277",625,4,3,2140,4000,1,0,0,3,7,1190,950,98115,70,0
"2278",418,2,2,1480,1349,2,0,0,3,7,1240,240,98136,14,0
"2279",660,3,3,2260,NA,2,0,0,3,8,1660,600,98122,19,0
"2280",775,4,2,2300,6158,2,0,0,3,9,2300,0,98115,22,0
"2281",429.5,3,3,1650,7272,1,0,0,4,7,1230,420,98034,49,NA
"2282",569,3,2,1990,3000,2,0,0,3,7,1230,760,98112,113,1
"2283",250,4,2,1960,NA,1,0,0,5,7,1160,800,98031,43,0
"2284",225,3,2,1310,10491,1,0,0,4,7,1310,0,98042,52,0
"2285",530,4,3,2450,15002,1,0,0,5,9,2450,0,NA,47,0
"2286",306,3,1,910,8658,1,0,0,3,7,910,0,98155,66,0
"2287",517.1,3,2,1580,9719,1,0,0,5,7,1580,0,98056,59,0
"2288",354.95,3,2,1780,9689,1,0,0,3,7,1130,650,98072,45,0
"2289",348,3,2,1040,1824,1,0,0,3,6,1040,0,98115,96,0
"2290",522.25,4,2,2340,41600,1,0,0,3,8,1640,700,98077,44,0
"2291",275,3,2,1720,8755,1,0,0,3,8,1000,720,98023,38,0
"2292",390,3,2,1600,10440,1,0,0,3,7,1600,0,98125,67,0
"2293",260,3,2,1320,9750,1,0,0,3,7,1320,0,98148,67,0
"2294",585,5,3,2350,4178,2,0,0,3,8,1520,830,98112,99,1
"2295",605,5,3,2740,5616,2,0,0,5,7,1670,1070,98115,96,0
"2296",342,4,2,2300,6448,2,0,0,3,8,2300,0,98030,20,0
"2297",900,5,3,4350,37169,2,0,0,3,10,2950,1400,98005,49,0
"2298",252,3,2,1430,7700,1,0,0,4,7,980,450,98031,40,0
"2299",357,3,2,2400,14012,1,0,0,3,9,2400,0,98003,50,0
"2300",370,3,1,940,7910,1,0,0,4,6,940,0,98008,62,0
"2301",322.5,3,1,1020,13504,1,0,0,5,7,1020,0,98056,62,0
"2302",210,2,2,1680,5756,2,0,0,4,7,1680,0,98002,111,0
"2303",290,2,1,1340,9840,1,0,0,3,7,1340,0,98133,72,0
"2304",860,4,3,3960,7012,2,NA,0,3,10,3960,0,98075,16,0
"2305",302,6,2,2650,4621,2,NA,0,3,8,2650,0,98118,110,0
"2306",369.16,4,2,2120,9680,2,0,2,4,8,2120,0,98003,56,0
"2307",1185,4,3,2850,3000,2,0,0,3,9,2530,320,98112,18,0
"2308",993,4,2,2850,14810,2,0,0,5,8,NA,360,98004,67,0
"2309",380,6,2,1870,6969,1,0,0,4,7,1870,0,98027,53,0
"2310",635,4,2,2660,8160,1,0,0,4,7,1380,NA,98177,72,0
"2311",260,3,1,1190,11120,1,0,0,3,6,1190,0,98024,74,0
"2312",243,2,1,1770,5522,2,0,0,4,7,960,810,98178,78,0
"2313",1400,4,2,2770,8879,2,0,0,3,9,NA,0,98004,20,0
"2314",665,4,2,2080,8100,1,0,2,5,8,1220,860,98177,69,0
"2315",898,NA,2,2700,9000,2,0,0,5,9,2700,0,98007,34,0
"2316",583,4,3,2200,9453,1,NA,0,5,8,1100,1100,98144,66,0
"2317",429,4,2,2160,7700,2,0,0,2,8,NA,0,98033,44,0
"2318",471,3,2,2010,4059,2,0,0,3,8,2010,0,98034,23,0
"2319",1810,3,4,3780,8295,2,0,0,3,9,2430,1350,98112,70,0
"2320",739.5,3,3,4460,51177,2,0,0,3,9,4460,0,98042,16,0
"2321",450,3,2,1770,17208,1,0,0,3,8,1160,610,98006,62,0
"2322",552.5,3,1,1430,5000,1,0,0,3,7,1430,0,98117,72,0
"2323",437,4,2,1700,10642,1,NA,0,4,7,850,850,98006,67,0
"2324",270,4,2,1830,5220,2,0,0,3,7,1830,0,98118,70,0
"2325",226.74,3,2,1410,8800,1,0,0,4,7,1410,0,98092,NA,0
"2326",446.5,4,2,3060,7920,1,0,0,3,8,1810,1250,98028,47,0
"2327",283,3,2,1820,15068,2,0,2,3,7,1520,300,NA,101,1
"2328",445,4,2,2430,13211,2,0,0,4,7,NA,0,98024,112,1
"2329",250,2,1,NA,6840,1,0,0,5,6,740,0,98126,79,0
"2330",307,3,1,770,6552,1,0,0,3,6,670,100,98146,79,0
"2331",315,4,3,2200,8580,1,0,0,3,8,1860,340,98023,30,0
"2332",555,3,3,2920,23085,2,0,2,3,7,1540,1380,98136,113,0
"2333",264.9,4,2,2040,7000,1,0,0,3,7,1250,790,98031,42,0
"2334",510,3,2,1600,4510,1,0,0,3,7,990,610,98103,43,0
"2335",328,4,2,1990,3980,2,0,0,3,7,1990,0,98058,19,0
"2336",358,4,2,1830,7308,2,0,0,3,7,1830,0,98038,19,0
"2337",325,3,2,2540,4260,2,0,0,3,7,2540,0,98042,16,0
"2338",1365,2,3,2700,3444,3,1,3,3,9,2700,0,98075,31,0
"2339",230,4,2,1440,10800,1,0,0,4,7,1440,0,98001,54,0
"2340",545,3,2,1550,4000,1,0,0,3,7,940,610,98199,66,0
"2341",705.38,3,2,2490,4343,2,0,0,3,9,2490,0,98029,18,0
"2342",459,5,2,2650,12987,1,0,0,4,7,1350,1300,98028,42,0
"2343",815,4,2,2000,3800,2,0,0,3,8,2000,0,98115,20,0
"2344",495,6,5,3440,4500,2,0,0,3,8,3280,160,98055,14,0
"2345",520,3,2,2280,58712,2,0,3,3,9,2280,0,98010,34,0
"2346",430,2,2,1320,1194,3,0,0,3,7,1320,0,NA,20,0
"2347",255,4,2,2070,7800,2,0,0,3,8,2070,0,98003,32,0
"2348",588,3,2,1860,4777,2,0,0,5,7,1860,0,98115,113,0
"2349",350,3,1,940,7811,1,0,0,3,6,940,0,98008,62,0
"2350",625,4,3,2290,21486,1,0,2,5,7,2290,0,98006,58,0
"2351",172.5,2,2,1510,20685,1,0,0,2,6,1250,260,98059,63,0
"2352",554,3,2,1830,3500,2,0,0,5,7,1290,540,98116,112,0
"2353",775,4,2,3090,7112,2,0,0,3,9,3090,0,98052,20,0
"2354",1187.5,4,4,4340,217800,2,0,0,3,11,4340,0,98053,18,0
"2355",618,3,NA,3200,12682,2,0,1,3,9,3200,0,98028,44,0
"2356",305,4,1,1560,8450,2,0,0,4,6,1560,0,98166,NA,0
"2357",232,3,2,1280,13356,1,0,0,3,7,1280,0,98042,27,0
"2358",262,4,2,2020,6236,2,0,0,3,7,2020,0,98001,19,0
"2359",234,3,1,1040,8122,1,0,0,5,7,1040,0,98198,50,0
"2360",500,4,3,2260,7209,1,0,3,3,7,1330,930,98125,19,0
"2361",278,3,1,860,7632,1,0,0,3,6,860,0,98166,101,0
"2362",230,5,1,1920,19040,1,0,0,3,7,1160,NA,98168,60,0
"2363",500,4,2,2290,9215,1,0,0,5,8,1270,1020,98027,52,0
"2364",366.5,4,3,2070,9300,1,0,0,5,7,1120,950,98155,76,0
"2365",665,6,3,4250,4400,2,0,0,4,NA,3020,1230,98118,119,0
"2366",1101,3,2,2220,4830,2,0,3,3,9,1790,430,98116,93,1
"2367",575,2,2,1840,4076,1,0,0,3,8,1140,700,98117,64,0
"2368",674.75,4,2,2590,9753,2,0,0,3,10,2590,0,98075,28,0
"2369",719,5,2,3110,6131,1,0,0,5,7,1560,1550,NA,81,0
"2370",482,3,2,2600,105587,1,0,0,4,7,1300,1300,98070,41,0
"2371",254,2,1,1060,8187,1,0,0,4,6,1060,0,NA,69,0
"2372",443.725,3,2,1250,3880,1,0,0,4,7,750,500,98117,77,0
"2373",575,4,2,2520,35636,2,0,0,3,8,2520,0,98053,41,0
"2374",469,3,2,2070,9957,1,0,0,3,8,1440,630,98155,44,0
"2375",175,2,1,1300,44431,1,0,0,5,6,1300,0,98001,63,0
"2376",437,5,2,2190,8316,1,0,0,3,7,1390,800,98108,60,0
"2377",550,4,3,2760,13113,1,0,0,4,8,1760,1000,98028,47,0
"2378",172.04,3,2,1710,7134,1,0,0,NA,7,1130,580,98031,42,0
"2379",363,3,2,1750,7000,1,0,0,3,8,1750,0,98038,28,0
"2380",282,NA,2,1552,3600,2,0,0,3,7,1552,0,98092,9,0
"2381",400,6,2,2350,6554,2,0,1,3,8,NA,350,98178,116,0
"2382",650,5,4,5110,10018,2,0,0,3,10,3850,1260,98034,18,0
"2383",365,3,2,1720,99916,2,0,0,4,7,1720,0,98042,31,0
"2384",269.95,4,2,1960,7230,2,0,0,3,8,NA,0,98023,19,0
"2385",260,2,1,1270,19602,1,0,0,3,6,NA,0,98010,44,0
"2386",193,3,2,1180,7000,1,0,0,4,7,1180,0,98023,44,0
"2387",340,4,2,2230,6791,2,0,0,3,8,2230,0,98038,16,0
"2388",900,4,3,4700,38412,2,0,0,3,10,3420,1280,98005,43,0
"2389",371,3,2,2150,8361,2,0,0,3,8,2150,0,98058,30,0
"2390",592,3,2,2400,81892,2,0,0,3,8,2400,0,NA,36,0
"2391",300,3,2,1830,12750,2,0,0,3,7,NA,0,98168,30,0
"2392",449.95,4,3,2800,6977,2,0,0,3,8,2800,0,98038,18,0
"2393",299.5,3,2,2090,7163,2,0,0,3,8,2090,0,98003,32,0
"2394",995,4,2,2340,13406,1,0,0,4,9,2340,0,98040,58,0
"2395",335,4,2,1670,9472,1,0,0,3,7,1100,570,98106,61,0
"2396",280,4,2,1990,7350,1,0,0,4,NA,1180,810,98003,43,0
"2397",446,4,2,2270,7800,1,0,0,NA,7,1290,980,98034,44,0
"2398",1544.5,4,3,4910,15139,1,0,0,4,10,2560,2350,98004,57,0
"2399",325,3,1,950,4500,1,0,0,4,6,950,0,98118,78,0
"2400",450,3,2,1610,11200,1,0,0,3,7,1610,0,98033,66,0
"2401",322.5,4,2,NA,7107,2,0,0,3,7,1940,0,98038,21,0
"2402",453,3,1,1210,9473,1,0,0,5,7,1210,0,98006,66,0
"2403",655,4,2,2570,4412,2,0,0,3,NA,2570,0,98034,20,0
"2404",603,3,2,1700,2800,2,0,0,5,7,1150,550,98115,95,0
"2405",235,4,1,1610,24000,2,0,0,3,6,1610,0,98001,74,0
"2406",968.933,4,4,4120,7304,2,0,0,3,11,3070,NA,98033,15,0
"2407",1015,3,4,2880,11340,1,0,0,3,8,1690,1190,98074,41,NA
"2408",435,4,2,1990,8548,2,0,0,3,8,1990,0,98033,48,0
"2409",242,3,2,1260,8092,1,0,0,3,7,1260,0,98038,35,0
"2410",487,6,3,4750,248600,2,0,0,4,8,4750,NA,98022,74,0
"2411",810,4,3,3010,10450,2,0,NA,3,9,3010,0,98052,25,0
"2412",625,3,2,2410,64073,1,0,0,4,8,1820,590,98072,45,0
"2413",165,3,2,1280,7742,1,0,0,3,7,1280,0,98001,48,0
"2414",335,3,1,2320,6750,1,0,0,3,7,1160,1160,98118,61,0
"2415",286.7,3,1,1220,6600,1,0,0,3,6,1220,0,98065,63,0
"2416",699,2,2,1400,4050,1,NA,0,4,8,1400,0,98115,67,0
"2417",280,3,2,1590,7280,1,0,0,3,7,1140,450,NA,47,0
"2418",580,4,2,2220,7064,2,0,0,3,8,2220,0,98029,33,0
"2419",754.8,2,2,2770,7781,2,0,0,3,8,2770,0,98053,15,0
"2420",525,4,2,2303,16801,2,0,0,3,8,2303,0,98019,26,0
"2421",562,3,2,1600,10530,1,0,2,3,8,1600,0,98155,59,0
"2422",575,4,2,NA,6060,1,0,0,3,7,860,420,98117,95,0
"2423",808.9,5,NA,2900,5901,2,0,0,3,9,2900,0,98027,15,0
"2424",992,3,2,2950,15207,1,0,0,4,NA,2070,880,98040,55,0
"2425",335,3,2,1700,6698,2,0,0,3,7,1700,NA,98038,24,0
"2426",473,3,3,1050,7200,1,0,0,3,7,1050,0,98125,36,0
"2427",350,4,3,2990,11210,1,0,1,4,8,1880,1110,98023,44,0
"2428",1600,5,2,3100,5374,2,0,0,4,9,3100,0,98122,NA,0
"2429",305.5,3,1,1240,6090,1,0,0,4,7,1240,0,98155,71,0
"2430",306,2,1,780,13500,1,0,0,4,7,780,NA,98077,75,1
"2431",233,2,2,850,1656,2,0,0,3,8,850,0,98133,20,0
"2432",490,3,2,1540,9000,1,0,0,3,8,1540,0,98125,50,0
"2433",445,4,2,2280,42077,2,0,0,3,8,2280,0,98042,27,0
"2434",355,3,2,2550,9674,1,0,0,3,7,1850,700,98178,62,0
"2435",360,2,2,1770,7607,1,0,0,4,8,1770,0,98058,34,0
"2436",737.5,3,2,2320,10900,2,0,0,3,7,2320,0,98115,86,1
"2437",985,3,4,2600,11920,2,0,0,5,8,2600,0,98004,52,0
"2438",349.95,2,3,NA,2031,2,0,0,3,8,1310,260,98126,15,0
"2439",520,NA,2,3060,7161,2,0,0,3,8,2860,200,98065,16,0
"2440",355.95,4,2,1960,8540,1,0,0,3,7,1220,740,98177,66,0
"2441",485,5,2,3270,6129,2,0,0,3,9,3270,0,98055,17,0
"2442",143,3,1,1090,3315,1,0,0,4,6,1090,0,98092,52,0
"2443",3278,2,2,6840,10000,NA,1,4,3,11,4350,2490,98008,20,0
"2444",355,3,1,940,8512,1,0,0,4,7,940,0,98033,54,0
"2445",1126,5,4,NA,13885,2,0,3,4,9,2540,1340,98006,42,0
"2446",200,5,2,1770,15525,1,0,0,4,7,1770,0,98059,62,0
"2447",913,4,2,3640,10576,2,0,0,3,11,3640,0,98075,22,0
"2448",1600,3,2,3160,12824,1,0,2,4,9,1820,1340,98004,55,0
"2449",409.9,2,2,1590,1845,2,0,0,3,9,1590,0,98033,24,0
